participant,window_start,window_end,motor_left_theta,motor_left_alpha,motor_left_beta,motor_left_alpha_beta_ratio,motor_left_beta_theta_ratio,motor_left_total_power,temporal_left_theta,temporal_left_alpha,temporal_left_beta,temporal_left_alpha_beta_ratio,temporal_left_beta_theta_ratio,temporal_left_total_power,motor_right_theta,motor_right_alpha,motor_right_beta,motor_right_alpha_beta_ratio,motor_right_beta_theta_ratio,motor_right_total_power,temporal_right_theta,temporal_right_alpha,temporal_right_beta,temporal_right_alpha_beta_ratio,temporal_right_beta_theta_ratio,temporal_right_total_power
3,224.688,226.688,0.10166434394563459,0.8254036841255169,0.0729319719288461,11.317446413361342,0.7173800478941271,41038.18015714741,0.3991168204762732,0.5224574728246992,0.07842570669902414,6.661814025211425,0.19649812454768675,29311.189468197717,0.15061052670175434,0.7986078086857241,0.05078166461251889,15.726302293934825,0.3371720803624713,39936.06456124116,0.46913825312656054,0.4701373290694294,0.0607244178040074,7.742146340320826,0.12943821442679349,37314.29142444873
3,225.184,227.184,0.16773579493600374,0.7573405932194578,0.07492361184453569,10.108169835577213,0.4466763452196958,37970.794938131425,0.529630823050815,0.4093742857439671,0.06099489120521424,6.711615967419677,0.1151649196960761,26612.889326220928,0.2437488451605042,0.6892087420864126,0.0670424127530797,10.280190013816542,0.27504709902905394,28669.233560501856,0.6049621042440638,0.33575671845820654,0.059281177297727,5.663799771922975,0.09799155497814546,38018.04864226286
3,225.68,227.68,0.18331000086704086,0.7586620645294798,0.05802793460347713,13.074083537758588,0.3165562944138848,47348.84921823368,0.5635158056786258,0.3701934141245049,0.06629078019686538,5.584387648253796,0.1176378364703237,24754.55660196165,0.2817534169531521,0.5916737375460667,0.12657284550077647,4.67457087817793,0.4492326903060059,20683.730421653538,0.4174974333982523,0.5479011555773018,0.034601411024444216,15.834647760179747,0.08287814069371216,57791.5781553772
3,226.176,228.176,0.24831946119303897,0.7037017573856272,0.0479787814213318,14.666936852896534,0.19321393978071502,51891.31949399708,0.44809705011439915,0.46863714921363553,0.08326580067196125,5.628206844006485,0.18582090788301936,23990.959041799757,0.31248017194425626,0.6264832496499022,0.06103657840583811,10.264062403438123,0.1953294445086449,28401.464590555253,0.39318625150021475,0.5723841853562042,0.034429563143579305,16.624787917557942,0.08756553163344867,58159.53663477291
3,226.672,228.672,0.1644975102119309,0.8026524247065181,0.032850065081549196,24.433815358171067,0.19969946681397402,57789.06164671766,0.43749200629116036,0.4901488569258682,0.07235913678296735,6.773835049967251,0.16539533464026326,23011.912066043526,0.23506442633322944,0.7251495420118372,0.039786031654931206,18.226234481013403,0.16925586008718224,46371.68106472839,0.22033833905199643,0.7251262897394657,0.054535371208536486,13.296439974097838,0.2475074081214104,79055.77066083382
3,227.168,229.168,0.19508998189800936,0.7741699473833338,0.03074007071865529,25.18439057830379,0.15756867892235274,64322.297943784266,0.29821425602977597,0.6248042032422013,0.07698154072801895,8.116286025628492,0.2581417191548735,26571.013370122608,0.22419281837874136,0.7278231224846293,0.04798405913662743,15.168019037577315,0.21403031320818178,52799.11473468954,0.22636773349987127,0.7122900522135479,0.061342214286579745,11.611743405378936,0.2709847968973648,83515.67935473892
3,227.664,229.664,0.19784610151287033,0.7737102995966543,0.028443598890473633,27.201561327590596,0.14376628436432984,56856.641021707044,0.34177055873788553,0.5739927042277967,0.08423673703431424,6.81404247643108,0.24647160172423493,27924.60586482796,0.2118882989794868,0.7474571047820278,0.04065459623848393,18.38554982559272,0.19186805705783438,67752.73290834541,0.25706458198226634,0.6691066953741855,0.0738287226435468,9.062959122355316,0.28719912355969557,71960.30046618491
3,228.16,230.16,0.19860582194038567,0.7760669725647591,0.025327205494853452,30.641634455976792,0.12752499019115132,57937.16020833205,0.3911152194265907,0.524990934561468,0.08389384601193747,6.257800297851897,0.2144990576816018,25686.00536943697,0.19758641390543855,0.7623296734645119,0.04008391263004799,19.018344853217222,0.2028677571385609,63884.6015460468,0.2111894293021402,0.7104050948086129,0.07840547588924529,9.060656628270571,0.37125663035469997,64264.95551572995
3,228.656,230.656,0.17549610712641325,0.7915859107521572,0.03291798212142749,24.047218563766027,0.1875710103228424,50173.82221105057,0.3261666917431776,0.5990697086892476,0.07476359956757159,8.01285267368353,0.2292189897380429,29956.098255155728,0.20237509059308215,0.7631793668874444,0.034445542519472024,22.156114000991273,0.17020643409485522,73920.19623511878,0.2700699712414278,0.6772548077747718,0.05267522098379864,12.857180190721015,0.19504286515700595,53810.56087474777
3,229.152,231.152,0.214750011748647,0.7303569356402276,0.05489305261112289,13.305088729793171,0.255613735078029,40584.5268725748,0.44129524004817683,0.4852489616634777,0.0734557982883417,6.605999430550972,0.16645499797442137,26128.61349418435,0.20781070964277887,0.7643392270972873,0.027850063259932584,27.444793211543498,0.13401649658867895,84232.27875799619,0.36401137393478766,0.5762733095877803,0.05971531647742946,9.650343388962371,0.164047941227592,41692.00652292637
3,229.648,231.648,0.30615371790807966,0.6268693333100829,0.06697694878183445,9.359478816390546,0.21876901982272545,32577.55447071282,0.30884125902411474,0.5887744923573957,0.10238424861848554,5.750635476667141,0.3315109158083372,23979.049329983765,0.21980023155780806,0.74782203735181,0.032377731090380536,23.096801788373572,0.14730526378842745,76767.15751972547,0.6369786289449386,0.29924646185486686,0.06377490920019185,4.692228740232448,0.10012095587229568,39596.524277678036
3,230.144,232.144,0.3635908684771883,0.5387993391146813,0.09760979240812699,5.519931205896113,0.2684605166706768,28251.51614268027,0.28984831637347136,0.6072906179990127,0.10286106562751172,5.903989175050492,0.3548789481149619,23324.689074747253,0.167292074645872,0.7982366620525089,0.034471263301617795,23.15658277644314,0.20605437152110853,77841.01451441398,0.5999450819705667,0.32919837247965195,0.07085654554977841,4.645983937339545,0.11810505274423481,33978.83449979927
3,230.64,232.64,0.21934578105633215,0.6907790773498942,0.0898751415937699,7.685985970093315,0.4097418293661492,26873.20385786881,0.3991458526847331,0.45120846367626344,0.14964568363899758,3.0151786052495315,0.37491479025135593,16669.952484543155,0.1210715107909991,0.8377110814274131,0.04121740778158624,20.324205875984916,0.3404385351458748,64293.54828606422,0.5181837420137743,0.40227200323538026,0.07954425475084194,5.0572100335267045,0.15350588662182874,27874.025505704765
3,231.136,233.136,0.3034774836971875,0.5984003552766594,0.09812216102614824,6.098524013521924,0.32332600043584725,20832.39561865054,0.36173520446537444,0.46235503207854506,0.1759097634560753,2.6283648104272594,0.4862942873256092,19288.216555229865,0.16135515900219477,0.7919604108037473,0.046684430194055625,16.96412288876029,0.2893271617886107,46803.50683359906,0.45789057104858366,0.46042113907297955,0.0816882898784333,5.636317515743666,0.17840133657123347,28273.867826199665
3,231.632,233.632,0.1678463540219628,0.7641944523601389,0.06795919361789486,11.244901707586981,0.40488930494731484,29005.415076803118,0.4113309697374699,0.5186449048033278,0.07002412545919826,7.406660224632195,0.17023791207331204,25198.35526998857,0.166577279987332,0.7627348646226361,0.07068785539002882,10.790182562678146,0.424354722297082,33005.634760606525,0.37450937330004097,0.5360706739197407,0.0894199527802145,5.994978271094896,0.2387655934810852,25826.438571252118
3,232.128,234.128,0.196632658643537,0.7628735564301973,0.040493784926262995,18.83927515838045,0.20593621225287445,37520.90147934071,0.39312031149339044,0.5368459239396383,0.07003376456696814,7.665530009118213,0.17814842560772912,31676.031717704995,0.25156871502495975,0.7090434413763783,0.03938784359865939,18.00158060443975,0.15656892628620803,39843.12889392109,0.2987183590827188,0.6283746415257689,0.07290699939150869,8.61885205494994,0.24406601460782318,28426.92406536812
3,232.624,234.624,0.16328692153276228,0.7868916049676998,0.049821473499534905,15.794225856748298,0.30511612952135747,34675.32992025997,0.263493217841065,0.6812054996730801,0.055301282485852477,12.318077792270403,0.20987744177616313,43229.074171318716,0.23888186696217578,0.7103903177823707,0.05072781525545097,14.00396043482276,0.21235523608613868,37978.841690417685,0.2739086697771131,0.6442805478808635,0.08181078234201965,7.875252252048422,0.2986790538926357,26312.715819157118
3,233.12,235.12,0.16579093275891726,0.7818717241528362,0.05233734308824396,14.939079403295548,0.31568278323368154,38995.23073486475,0.20827854011287616,0.7408912619005851,0.05083019798653625,14.575809090824212,0.24404913707858875,41117.53910222284,0.21335167644922803,0.7570776706585349,0.029570652892235212,25.602331927452383,0.13860051809469595,52078.19506251735,0.21786350579325864,0.7124218583764115,0.06971463583032621,10.219114679309094,0.31999226110168577,27429.365687908827
3,233.616,235.616,0.15245919150624784,0.7832036352001274,0.06433717329362187,12.173423156558478,0.4219960283010165,34709.54140115904,0.20506180140946872,0.7294816217499112,0.06545657684061747,11.144512239406016,0.3192041442663059,37807.78937702806,0.1785110213403056,0.7855888194075691,0.03590015925212346,21.882599848385457,0.20110892303778044,56830.69668573585,0.3232868864652844,0.5847060800630786,0.09200703347163373,6.355015024403811,0.28459871811569065,29253.013522909856
3,234.112,236.112,0.1512276953863001,0.7698700528922083,0.07890225172148783,9.757263399905074,0.5217447208987466,25814.628722158886,0.21496340441156578,0.695255514736021,0.08978108085240963,7.743897802688719,0.41765751290631115,27726.446793824514,0.192763032939843,0.7475250233861893,0.05971194367396554,12.518852634704713,0.30976864579942376,47307.2976635535,0.3611263269991986,0.5645046296405134,0.07436904336028416,7.59058613818274,0.2059363657539385,25874.988221234642
3,234.608,236.608,0.23575907456065212,0.688206159116416,0.07603476632292785,9.051203711122017,0.322510454643669,25105.361754230526,0.2691041705856166,0.6437642425950544,0.08713158681932409,7.388414076859706,0.3237838589781395,20138.20285945492,0.11102598299447589,0.8478589847464282,0.04111503225909349,20.621630050134627,0.3703190113717638,40236.93572895,0.3875043572809058,0.5182851630601075,0.0942104796589821,5.501353617306081,0.24312108467644108,21699.51376541684
3,235.104,237.104,0.2450355138277224,0.6985233053482641,0.05644118082401096,12.376128478358664,0.23033877800951166,39717.93263322887,0.4578337775226872,0.4218822006470382,0.12028402183026958,3.507383559574771,0.2627242194342198,19703.46281116246,0.20537395337506478,0.7134773108815706,0.08114873574336084,8.79221720887882,0.39512671597240584,26310.183071633663,0.32577894450928474,0.6152103023396547,0.059010753151058,10.425393161222466,0.18113740665451664,37719.038424736966
3,235.6,237.6,0.19226800359865373,0.7786497280449884,0.029082268356355828,26.77403696657546,0.15125901248271548,53880.64525223764,0.26238088067472265,0.6698358181704038,0.06778330115486987,9.882018236909717,0.2583393309015563,27271.646437038045,0.28712878917112056,0.6220068773383672,0.09086433349050799,6.84544588007477,0.316458456683541,23268.916740105178,0.3372723179234007,0.6036247223010014,0.05910295977559546,10.213104802074934,0.17523809881431818,39784.404078322776
3,236.096,238.096,0.1435983586526873,0.8141119823338979,0.0422896590134129,19.250852367375487,0.2944995988129349,53266.04455638265,0.31400452953166175,0.6244792583079588,0.06151621216037613,10.151458231528846,0.19590867766183823,30167.573086041837,0.18241293732524533,0.7118319888165832,0.10575507385816704,6.73094881264253,0.5797564328981849,21978.474363182973,0.3378356484312307,0.5888755688080927,0.07328878276067444,8.035002719734846,0.21693620285780033,46559.97741792119
3,236.592,238.592,0.1820826815522787,0.773290281679298,0.04462703676842119,17.32784288797895,0.24509215477259755,48252.814088389714,0.31156685232410897,0.6176613940744843,0.07077175360140293,8.72751292207922,0.2271478916113367,25879.694659662884,0.23924270596464703,0.6521337239045314,0.10862357013081657,6.003611583739417,0.4540308541187694,19976.081860062935,0.27164959456884136,0.6419265721541462,0.08642383327700993,7.427656791114469,0.3181445325334643,39559.813576404704
3,237.088,239.088,0.15525798817053493,0.7954002776878581,0.04934173414160477,16.12023354114635,0.3178048016917961,46382.995465194086,0.4664335150769871,0.4903355960576043,0.04323088886540593,11.342251083112687,0.09268392486391168,38245.04966332296,0.23133636067989566,0.7168927917709181,0.05177084754918339,13.847422356565005,0.22379036048215112,36899.42807761102,0.21418928519811792,0.6458019790883643,0.14000873571351433,4.612583463433221,0.6536682522844627,29002.700763276473
3,237.584,239.584,0.21026816330383727,0.732971156333118,0.056760680363042236,12.913361003514954,0.26994424391781296,41001.41776836138,0.5048465565414446,0.45140097896644166,0.04375246449211094,10.317155483842646,0.08666487653564675,36073.05858105255,0.2034323247992111,0.7642570773124066,0.032310597888380296,23.653448938102247,0.15882725579757648,48406.66926336447,0.14716448484967834,0.7766651436450525,0.07617037150526636,10.196420580557694,0.5175866417979131,34996.39807836068
3,238.08,240.08,0.22199385680611503,0.7238420935481665,0.054164049645715966,13.36388431593915,0.24398895728462047,39866.1998410911,0.4526206540121585,0.48637374836720587,0.06100559762063305,7.9726085365433255,0.13478306188606665,40510.06742455052,0.16290178645937187,0.795565520988192,0.04153269255243436,19.155163609577414,0.254955414886087,55556.477645524945,0.18087401453147856,0.7602796827057209,0.05884630276279756,12.919752762892816,0.3253441513709267,32311.457253274155
3,238.576,240.576,0.18963520308760623,0.7496979005098702,0.06066689640252139,12.35761090423419,0.31991368382427543,47730.12223926374,0.382260419488066,0.5543861626935914,0.06335341781834028,8.750690677545133,0.16573365849172825,45170.537764631576,0.1270379977279019,0.8340430200031158,0.03891898226898091,21.430237158792128,0.3063570188845361,73362.25971410114,0.22928038416387614,0.7213972390769432,0.04932237675917793,14.626165373157232,0.21511817044027895,36616.31380220452
3,239.072,241.072,0.14791291388473699,0.7413129169726446,0.11077416914261531,6.692109926983309,0.7489147920440213,32871.026387681064,0.22354585807949073,0.6872150154694512,0.08923912645105472,7.70082633928901,0.3991982997033243,29148.357538209428,0.13942567451556398,0.8013430410789754,0.05923128440545891,13.52905055364794,0.4248233663653264,59114.596317769196,0.35858806860072945,0.5726782543006116,0.06873367709865562,8.331843696920211,0.19167865056655467,28932.74834380421
3,239.568,241.568,0.27833957124159847,0.639380933004464,0.08227949575393416,7.7708416555757065,0.2956083297351729,27865.098753214796,0.26731341457701946,0.6631663869983709,0.06952019842460688,9.539190077507257,0.2600699951201878,37688.37309305493,0.17076612649836626,0.7782696559542892,0.05096421754734262,15.270903653750716,0.2984445369370702,53729.78743721492,0.5367309029988082,0.410428903900652,0.052840193100536885,7.767361923142943,0.09844820338331431,36318.785856700735
3,240.064,242.064,0.3986838461787841,0.5205603773751378,0.08075577644607516,6.446107019015851,0.20255592801184327,36149.19793700653,0.3156193087785897,0.6212932924552004,0.06308739876620675,9.848136150891188,0.1998844716134354,31229.307770591833,0.18995499504649416,0.7608805380926995,0.04916446686080413,15.476228802539305,0.25882165851321715,46245.2496259463,0.49384110405113407,0.44752514473094107,0.05863375121792159,7.632551822714191,0.11872999379138371,32891.16641605618
3,240.56,242.56,0.4039946358216492,0.5337887650399046,0.0622165991384435,8.579523349582368,0.15400352782384405,38545.78991946759,0.3587647235762396,0.5776014283059102,0.0636338481178471,9.076952681475264,0.17736930064787704,32037.45565578549,0.2660937963462984,0.6713755262090203,0.06253067744467812,10.73673840816712,0.23499487136971434,30433.435749012802,0.6804046699413769,0.25510317640077135,0.06449215365784942,3.9555691961251895,0.09478499561651418,40856.89113096424
3,241.056,243.056,0.43217264147164197,0.5140768990918262,0.0537504594365296,9.564139627473219,0.12437265638448862,44179.40958745708,0.28118571678555987,0.6488789429711679,0.06993534024326899,9.27826962325517,0.24871583465458463,30580.222985814384,0.24495614729917478,0.71386754128588,0.04117631141494237,17.33685016348452,0.1680966649293828,36992.81105708671,0.6246844021054908,0.3182083397569359,0.057107258137570435,5.572117277813665,0.09141777503182553,37951.14748864224
3,241.552,243.552,0.3049652066998729,0.6290320463465002,0.06600274695362406,9.53039192124014,0.21642713825573925,39119.80076531713,0.3429310895403066,0.578630225989299,0.07843868447039085,7.376847660004977,0.22873016434740795,26821.344901942597,0.24036634116544028,0.707357353221372,0.05227630561318533,13.531127437646012,0.21748596479739182,42565.12769348413,0.6227801012487015,0.29819888597397987,0.07902101277731534,3.7736657060357466,0.12688429289708247,30463.335136338483
3,242.048,244.048,0.2815827578973521,0.6586509312948096,0.05976631080783555,11.020438143028725,0.21225131557814397,38318.75206001384,0.36817667004494786,0.5671163279043424,0.06470700205070645,8.764373405213604,0.17574987041630394,30500.048283393717,0.27182381309080433,0.6829502220683205,0.04522596484087306,15.100843607676218,0.16637970134634486,45622.5577383358,0.7150826403000441,0.22350194577690052,0.061415413923052595,3.6391832522193237,0.08588575706058652,36286.96108280247
3,242.544,244.544,0.18280888984284727,0.749175273793555,0.0680158363635947,11.01471824574249,0.3720597856158079,33450.35269701165,0.4647777309013077,0.45095382887290675,0.08426844022578188,5.351396414418478,0.18130911750519094,27032.88092236785,0.2981059557349627,0.6346395608396077,0.06725448342542689,9.436390386423607,0.22560597039939828,40138.72288215501,0.33832078266222637,0.5721223969260165,0.08955682041175342,6.388373261752237,0.264709781370908,26644.788280017117
3,243.04,245.04,0.2464379829460033,0.6977972227481771,0.055764794305817364,12.513221494575744,0.22628327678706656,44415.65138569499,0.4152336658003762,0.5185619820663948,0.06620435213322588,7.83274762696635,0.1594387873286102,31207.58071272627,0.22292045348801473,0.7195717437893115,0.05750780272267102,12.512593243379225,0.2579745457307812,38237.44440333925,0.2964604882324479,0.6313803393200789,0.07215917244747004,8.749827886117716,0.24340232615042745,30817.798542865377
3,243.536,245.536,0.16358247624672723,0.7792327821015972,0.057184741651673074,13.626585686931477,0.34957743007522346,39370.594695105596,0.40455313482047156,0.5162487500942647,0.07919811508526035,6.5184474344935746,0.1957669049342688,28999.871789350604,0.17269536988585102,0.772872528921796,0.05443210119235028,14.198836936141959,0.3151914334954565,39195.2344582304,0.23578082434942904,0.7020774734846689,0.062141702165898954,11.298008406823296,0.2635570654965719,34174.89772757316
3,244.032,246.032,0.13225855451511223,0.8304917302014085,0.03724971528347732,22.295250416846603,0.28164314527738554,51282.87240565927,0.25951834849123273,0.6778653132182019,0.06261633829056283,10.825693927879154,0.24127904117221813,37484.225243499226,0.12658071263099335,0.8346632146222066,0.038756072746797925,21.536320774171408,0.3061767621721214,48950.20621852289,0.14313135863188783,0.7822117425889146,0.07465689877919458,10.477420779322152,0.5215970804217634,34263.062968483435
3,244.528,246.528,0.15172635088420774,0.7966562723458158,0.051617376769973765,15.433877546624933,0.3402004758511954,40245.12767655963,0.2705258874237197,0.6673375805426014,0.06213653203367585,10.73985880288421,0.2296879334743735,34491.124613252956,0.157918901888505,0.8078719892299526,0.034209108881540364,23.615698147163485,0.21662453621728261,51530.82775565663,0.16999419616172418,0.7049036233155159,0.12510218052275593,5.634622996737232,0.735920304030479,24718.480986593237
3,245.024,247.024,0.14078371651061172,0.8062043704099245,0.0530119130794612,15.207984839208539,0.37654861224994324,40324.39863183075,0.17158598751909768,0.7831144330446913,0.045299579436208465,17.287454823889533,0.26400512122917924,40932.11339364901,0.08466013436499488,0.8879338458378917,0.027406019797111686,32.39922660828738,0.3237181230891464,53968.32300975715,0.26617269494479245,0.6142763576457689,0.11955094740943366,5.138197320528058,0.44914805192256,19726.04235731031
3,245.52,247.52,0.1208121429937582,0.8179454909265939,0.06124236607964508,13.355876712255501,0.5069222725633451,37217.026458843015,0.17648827338939665,0.7846399451564195,0.03887178145418149,20.185335371913318,0.22025135555842767,44171.35720587654,0.12354799721680305,0.8342803450319888,0.04217165775120576,19.782963002162035,0.3413382547772247,43514.88209428251,0.37680114272999016,0.4926275776820939,0.13057127958791043,3.772863214918552,0.3465256995822697,17889.607488728976
3,246.016,248.016,0.20486959465627247,0.7346873228911588,0.06044308245256588,12.155027392385001,0.29503198146106374,34402.26406514999,0.2729778229492243,0.6748778587659793,0.05214431828479343,12.942500371373203,0.19102034634693407,34214.30105565901,0.313162467974637,0.6346116682986888,0.05222586372667157,12.151291008224417,0.1667692302479265,39509.494011178984,0.4621503154468728,0.47890962966840755,0.05894005488471615,8.125367894636364,0.12753438202833214,27390.066393159155
3,246.512,248.512,0.24887473409514901,0.6754748276136355,0.07565043829121279,8.92889509791605,0.30396994120861426,35829.580388195885,0.40196851042701626,0.5235279624863531,0.07450352708662725,7.026888295873699,0.18534667555794507,30472.216339155042,0.2819487294334582,0.6812427570891256,0.03680851347741357,18.50774977661357,0.1305503789691675,39224.272968900324,0.41195180172154955,0.5447514375037014,0.0432967607747465,12.58180583849595,0.1051015205997613,37611.02530935189
3,247.008,249.008,0.3387515505584149,0.5928384188617903,0.06841003057979157,8.665957518763184,0.2019475053826926,32973.80115205969,0.4602918372935727,0.46810335554342386,0.0716048071630001,6.537317452413743,0.15556393001453608,28885.620391924127,0.3171442290377762,0.6434194494322543,0.039436321529967254,16.31540226040834,0.12434822367607884,44716.65373247907,0.4325208010315861,0.509078021489973,0.058401177478438676,8.716913656028638,0.13502513021142185,46280.09900872952
3,247.504,249.504,0.4073122607243474,0.5300893307967204,0.06259840847892925,8.468095973640063,0.15368653123185239,35745.90905404558,0.3795213310979398,0.5283566223694262,0.09212204653263015,5.7353982272013,0.24273219707077814,24446.264587696147,0.18653214805186283,0.7713155119193573,0.0421523400287773,18.298284541089266,0.22597895574041674,42242.61722568164,0.29741225520982495,0.6361116459487315,0.06647609884144157,9.569027921839453,0.22351499535398137,53667.85335587189
3,248.0,250.0,0.42772023885915794,0.5169720538499527,0.05530770729088693,9.347197328772879,0.12930813710944983,42226.22707431985,0.4390227342094389,0.4798513049966868,0.08112596079387067,5.914892104833095,0.18478760773051056,27024.54585028393,0.1959577568406641,0.7669288797949585,0.03711336336437518,20.664494140972515,0.18939471426258547,47499.50547423848,0.3904359342989715,0.5219761569085176,0.0875879087925087,5.959454496682184,0.22433362582205071,47748.843555031504
3,248.496,250.496,0.40397424179256397,0.5187908739963222,0.07723488421111091,6.717053819596059,0.19118764569838476,33248.821212952695,0.3046864729659198,0.6338717921461746,0.06144173488790294,10.316632388434522,0.20165560449667505,37059.94757862125,0.15589774509428175,0.8002812370827223,0.04382101782299367,18.26249769722964,0.28108820814881924,44189.14820401059,0.35921783429675586,0.5642736500365633,0.07650851566667854,7.375305155505752,0.2129864064696551,44721.94903056548
3,248.992,250.992,0.36984908193281424,0.5384655321978622,0.09168538586931993,5.872970125962284,0.2478994550700935,27039.587606514,0.3809477005848653,0.5264310896362006,0.0926212097789309,5.683699132117489,0.24313366280129697,29787.19192587545,0.23150211570474255,0.7174461437958483,0.05105174049940656,14.05331408444638,0.2205238614947144,38797.82974653209,0.371084105758544,0.5642910498782412,0.06462484436321211,8.731797429278485,0.17415147499004327,37333.481637227924
3,249.488,251.488,0.4582290032463118,0.423121589726706,0.11864940702697899,3.56615005779576,0.25893037364813093,29255.815406851118,0.4006605225817604,0.5356920196413759,0.06364745777686055,8.416550139668004,0.1588563239690576,31479.279125446817,0.21979223066762785,0.716913374013343,0.06329439531902616,11.326648598186464,0.28797376106865086,31942.915823599593,0.6611455833934253,0.27479166842715014,0.06406274817942224,4.289414304511642,0.09689658342813198,46465.12375771159
3,249.984,251.984,0.5501532298917692,0.3693117892584396,0.08053498084978794,4.5857313848159516,0.14638645467123945,29721.317310159557,0.5333724752246175,0.41862746010274177,0.048000064672638246,8.721393668066295,0.0899935165428698,39928.90641120096,0.28578137199529935,0.6555584569883425,0.058660171016354554,11.175529249744761,0.20526240253797454,26455.947941380466,0.4660668051290055,0.445908942816128,0.08802425205486358,5.065750999374448,0.18886616915465212,34972.71827945886
3,250.48,252.48,0.46735622914869535,0.47629200060859306,0.05635177024270928,8.4521213540793,0.12057562674484001,43169.008478458396,0.5313789635735535,0.4120091388094469,0.056611897616996656,7.27778357823019,0.10653770942733254,36760.12847452046,0.22483465038882255,0.7185842860878079,0.0565810635233662,12.700084468914438,0.2516563324448241,29167.076738321084,0.5454146066579291,0.38165874060794874,0.07292665273411951,5.233460282338873,0.13370865364421197,35667.015946217994
3,250.976,252.976,0.6272745091229711,0.30013194567285467,0.07259354520417138,4.134416425437188,0.11572851143858581,35809.89376070981,0.4495028192040115,0.506138499822768,0.044358680973218136,11.410134131993832,0.09868387711509606,43114.84592351301,0.2873999682631713,0.6805037379603205,0.03209629377650621,21.201941342473333,0.11167813959922046,48362.242078039104,0.4691905963946757,0.4104601204851881,0.12034928312013328,3.4105738716819296,0.2565040391792008,32732.02871557329
3,251.472,253.472,0.46721358961858217,0.469756229733015,0.06303018064840003,7.4528777309623555,0.13490656532455625,37197.142094786395,0.42857643287970754,0.5424217780454983,0.029001789074792703,18.70304541028898,0.06767005101032422,67919.48084569008,0.20094372635454139,0.7802514609155524,0.01880481272990449,41.49211545588461,0.09358248237481911,62282.34921763797,0.39892453426648794,0.5301531502547701,0.07092231547873885,7.475124672342039,0.17778378963115127,31652.944731547494
3,251.968,253.968,0.32449575344516546,0.5783689577618483,0.09713528879298343,5.954261988086152,0.299342249510815,36814.48320320696,0.33095439805549337,0.6209146628219835,0.04813093912252137,12.900530804964538,0.14543072823721978,54612.789577791875,0.19763269367602126,0.7770636845296149,0.02530362179436255,30.709583428199128,0.12803358251971478,75895.69529044718,0.28203595794651476,0.6348896988467035,0.0830743432067788,7.642428147356993,0.29455231103025575,34621.41380774363
3,252.464,254.464,0.27187605405050247,0.6528392346251579,0.07528471132433714,8.671604408664226,0.27690820946795075,38918.15396454333,0.3631159944835067,0.5925713982778664,0.044312607238625165,13.372523875357231,0.12203430284489356,56532.43730678672,0.14525211804227997,0.8315866388952208,0.02316124306249788,35.90423176559364,0.15945545837586952,73364.45072463188,0.3434434752365617,0.5881211377818848,0.06843538698155195,8.593816207109503,0.199262446125709,66651.38473118188
3,252.96,254.96,0.33245379223789473,0.6079035464972368,0.0596426612648666,10.192428265358327,0.17940135639116925,55904.754181047174,0.33961632125592933,0.6074467587946843,0.052936919949384466,11.474916927079859,0.15587272058545087,54408.93307145715,0.16633469862459216,0.8003214486763797,0.03334385269902644,24.00206886409694,0.20046239885450023,56664.693040244536,0.2481744554940605,0.7056155244939635,0.04621002001197476,15.269751545467651,0.18619974372455284,73618.28217469479
3,253.456,255.456,0.12721138681618277,0.8212129066771026,0.051575706506713205,15.922475178700433,0.4054330968126164,68984.22657678876,0.17490979032195902,0.7526808491334904,0.07240936054454784,10.394800388692813,0.41398117516041727,39210.44040560875,0.27598461037201455,0.6905122566470875,0.033503132980895925,20.610378648492045,0.12139493189759751,50950.58440234127,0.17014193876958125,0.800662218799137,0.02919584243128057,27.42384367512788,0.17159697745550864,82795.1215276791
3,253.952,255.952,0.12507412295968764,0.838011491518069,0.03691438552224212,22.701488313088902,0.29514007093329375,72669.00686642685,0.23467069338409355,0.7023727155297521,0.06295659108615183,11.156460402510932,0.2682763244880689,42130.50235990624,0.2449397958724481,0.6915802557911687,0.06347994833638053,10.89446784245085,0.259165514980003,36784.5286310258,0.2664113306887587,0.6989740262158177,0.0346146430954222,20.193015548042244,0.12992932022047296,83319.39959588459
3,254.448,256.448,0.13433177552959794,0.8223773143339163,0.04329091013648443,18.99653557158211,0.3222685769305976,75530.72354259396,0.278119002799917,0.6598640198937428,0.06201697730633778,10.640054523042402,0.22298719858043356,41805.31995861422,0.26259095005711147,0.7024404065659359,0.03496864337694993,20.087722563149434,0.13316774005099632,38164.85627361045,0.1390135525407782,0.8095355154525988,0.0514509320066213,15.734127330256973,0.37011450370299753,61653.79782648374
3,254.944,256.944,0.17269684309542796,0.785825819864595,0.041477337039975325,18.94590819818527,0.2401742631569447,57203.211076271065,0.4150232025111883,0.5188785964257902,0.06609820106301884,7.850116766885451,0.15926386925616895,38669.989355238504,0.21451497139063527,0.7392144519744642,0.04627057663489841,15.975907493162714,0.21569858893735913,51384.625910315764,0.1728234582393836,0.7792390090466623,0.0479375327139523,16.25530069927513,0.27737862210552405,55750.76706766098
3,255.44,257.44,0.42770491886709816,0.5064227059366471,0.06587237519625176,7.687937537212695,0.15401360211318954,31174.02075165495,0.4354746578772341,0.4592023245893121,0.10532301753345016,4.359942729930377,0.24185797182058105,26588.66018677579,0.17490453905528858,0.7832347565887717,0.04186070435593782,18.7105011403765,0.23933457977728598,55766.48051177972,0.2482509006280016,0.6746296130414388,0.0771194863305572,8.7478488919098,0.31065138589816543,41715.55455825347
